sample_index,time_s,voltage_mV
12565,6.2825,2.56747
12566,6.283,2.56586
12567,6.2835,2.5441
12568,6.284,2.53363
12569,6.2845,2.51832
12570,6.285,2.51751
12571,6.2855,2.52637
12572,6.286,2.52315
12573,6.2865,2.52396
12574,6.287,2.52557
12575,6.2875,2.53766
12576,6.288,2.54974
12577,6.2885,2.56103
12578,6.289,2.55941
12579,6.2895,2.58681
12580,6.29,2.5981
12581,6.2905,2.62469
12582,6.291,2.66015
12583,6.2915,2.67707
12584,6.292,2.68835
12585,6.2925,2.68029
12586,6.293,2.64322
12587,6.2935,2.63678
12588,6.294,2.62791
12589,6.2945,2.62549
12590,6.295,2.60051
12591,6.2955,2.61099
12592,6.296,2.61744
12593,6.2965,2.58681
12594,6.297,2.58842
12595,6.2975,2.5852
12596,6.298,2.59568
12597,6.2985,2.60212
12598,6.299,2.60615
12599,6.2995,2.62791
12600,6.3,2.64967
12601,6.3005,2.66095
12602,6.301,2.66982
12603,6.3015,2.66659
12604,6.302,2.69077
12605,6.3025,2.67707
12606,6.303,2.66982
12607,6.3035,2.67304
12608,6.304,2.68029
12609,6.3045,2.69077
12610,6.305,2.68916
12611,6.3055,2.71495
12612,6.306,2.7093
12613,6.3065,2.71575
12614,6.307,2.71414
12615,6.3075,2.71172
12616,6.308,2.69641
12617,6.3085,2.69641
12618,6.309,2.70527
12619,6.3095,2.70527
12620,6.31,2.69722
12621,6.3105,2.68996
12622,6.311,2.6811
12623,6.3115,2.68352
12624,6.312,2.68593
12625,6.3125,2.68996
12626,6.313,2.70286
12627,6.3135,2.70769
12628,6.314,2.70527
12629,6.3145,2.70286
12630,6.315,2.71897
12631,6.3155,2.71172
12632,6.316,2.70769
12633,6.3165,2.70769
12634,6.317,2.70769
12635,6.3175,2.7093
12636,6.318,2.73267
12637,6.3185,2.7222
12638,6.319,2.71897
12639,6.3195,2.71333
12640,6.32,2.70689
12641,6.3205,2.71172
12642,6.321,2.70044
12643,6.3215,2.70689
12644,6.322,2.70527
12645,6.3225,2.7085
12646,6.323,2.70286
12647,6.3235,2.68996
12648,6.324,2.6956
12649,6.3245,2.70205
12650,6.325,2.72139
12651,6.3255,2.72623
12652,6.326,2.74073
12653,6.3265,2.75846
12654,6.327,2.76813
12655,6.3275,2.77297
12656,6.328,2.78022
12657,6.3285,2.78264
12658,6.329,2.76733
12659,6.3295,2.77377
12660,6.33,2.78908
12661,6.3305,2.78264
12662,6.331,2.78828
12663,6.3315,2.7633
12664,6.332,2.7641
12665,6.3325,2.74718
12666,6.333,2.72864
12667,6.3335,2.73026
12668,6.334,2.71575
12669,6.3345,2.71172
12670,6.335,2.69641
12671,6.3355,2.70125
12672,6.336,2.70205
12673,6.3365,2.69641
12674,6.337,2.69883
12675,6.3375,2.7093
12676,6.338,2.72381
12677,6.3385,2.73751
12678,6.339,2.75604
12679,6.3395,2.76491
12680,6.34,2.78022
12681,6.3405,2.7915
12682,6.341,2.80117
12683,6.3415,2.80359
12684,6.342,2.80923
12685,6.3425,2.81004
12686,6.343,2.8181
12687,6.3435,2.8326
12688,6.344,2.83018
12689,6.3445,2.8181
12690,6.345,2.81487
12691,6.3455,2.82535
12692,6.346,2.79634
12693,6.3465,2.78908
12694,6.347,2.78022
12695,6.3475,2.78264
12696,6.348,2.77216
12697,6.3485,2.76813
12698,6.349,2.76733
12699,6.3495,2.76652
12700,6.35,2.75846
12701,6.3505,2.7633
12702,6.351,2.76733
12703,6.3515,2.77538
12704,6.352,2.77216
12705,6.3525,2.77297
12706,6.353,2.77377
12707,6.3535,2.77377
12708,6.354,2.75604
12709,6.3545,2.75766
12710,6.355,2.77216
12711,6.3555,2.77619
12712,6.356,2.78828
12713,6.3565,2.76652
12714,6.357,2.77216
12715,6.3575,2.77136
12716,6.358,2.75766
12717,6.3585,2.77619
12718,6.359,2.74557
12719,6.3595,2.74073
12720,6.36,2.73106
12721,6.3605,2.71575
12722,6.361,2.70769
12723,6.3615,2.70769
12724,6.362,2.70286
12725,6.3625,2.69319
12726,6.363,2.68593
12727,6.3635,2.68432
12728,6.364,2.6956
12729,6.3645,2.68593
12730,6.365,2.69722
12731,6.3655,2.68593
12732,6.366,2.69077
12733,6.3665,2.67949
12734,6.367,2.66015
12735,6.3675,2.64564
12736,6.368,2.65853
12737,6.3685,2.63678
12738,6.369,2.61341
12739,6.3695,2.60293
12740,6.37,2.60212
12741,6.3705,2.59165
12742,6.371,2.5707
12743,6.3715,2.58278
12744,6.372,2.56183
12745,6.3725,2.56505
12746,6.373,2.56667
12747,6.3735,2.56828
12748,6.374,2.55458
12749,6.3745,2.54813
12750,6.375,2.54813
12751,6.3755,2.54974
12752,6.376,2.54894
12753,6.3765,2.55297
12754,6.377,2.55619
12755,6.3775,2.55055
12756,6.378,2.54813
12757,6.3785,2.54249
12758,6.379,2.53282
12759,6.3795,2.52879
12760,6.38,2.51832
12761,6.3805,2.53604
12762,6.381,2.52396
12763,6.3815,2.51912
12764,6.382,2.51509
12765,6.3825,2.51509
12766,6.383,2.51187
12767,6.3835,2.49817
12768,6.384,2.48366
12769,6.3845,2.44256
12770,6.385,2.45304
12771,6.3855,2.44498
12772,6.386,2.43612
12773,6.3865,2.43612
12774,6.387,2.43289
12775,6.3875,2.42403
12776,6.388,2.42725
12777,6.3885,2.43048
12778,6.389,2.42564
12779,6.3895,2.41436
12780,6.39,2.42081
12781,6.3905,2.41516
12782,6.391,2.41436
12783,6.3915,2.39985
12784,6.392,2.38938
12785,6.3925,2.38938
12786,6.393,2.39985
12787,6.3935,2.40469
12788,6.394,2.41194
12789,6.3945,2.41114
12790,6.395,2.39018
12791,6.3955,2.39582
12792,6.396,2.39099
12793,6.3965,2.40147
12794,6.397,2.39744
12795,6.3975,2.38696
12796,6.398,2.3789
12797,6.3985,2.39018
12798,6.399,2.39179
12799,6.3995,2.41275
12800,6.4,2.42161
12801,6.4005,2.42484
12802,6.401,2.43209
12803,6.4015,2.42806
12804,6.402,2.43451
12805,6.4025,2.42725
12806,6.403,2.43612
12807,6.4035,2.45143
12808,6.404,2.43853
12809,6.4045,2.44659
12810,6.405,2.44821
12811,6.4055,2.43531
12812,6.406,2.44498
12813,6.4065,2.43612
12814,6.407,2.43048
12815,6.4075,2.41919
12816,6.408,2.39744
12817,6.4085,2.39341
12818,6.409,2.38374
12819,6.4095,2.38051
12820,6.41,2.37729
12821,6.4105,2.37568
12822,6.411,2.36842
12823,6.4115,2.36037
12824,6.412,2.35231
12825,6.4125,2.34989
12826,6.413,2.3507
12827,6.4135,2.34828
12828,6.414,2.35473
12829,6.4145,2.35473
12830,6.415,2.35875
12831,6.4155,2.35311
12832,6.416,2.35956
12833,6.4165,2.35714
12834,6.417,2.36842
12835,6.4175,2.37568
12836,6.418,2.37648
12837,6.4185,2.37245
12838,6.419,2.37568
12839,6.4195,2.38051
12840,6.42,2.3789
12841,6.4205,2.38132
12842,6.421,2.37084
12843,6.4215,2.36762
12844,6.422,2.37487
12845,6.4225,2.36923
12846,6.423,2.36601
12847,6.4235,2.37407
12848,6.424,2.37648
12849,6.4245,2.37568
12850,6.425,2.38777
12851,6.4255,2.39099
12852,6.426,2.38615
12853,6.4265,2.39824
12854,6.427,2.39341
12855,6.4275,2.39985
12856,6.428,2.40791
12857,6.4285,2.41758
12858,6.429,2.40872
12859,6.4295,2.40952
12860,6.43,2.41436
12861,6.4305,2.40227
12862,6.431,2.40469
12863,6.4315,2.38615
12864,6.432,2.37971
12865,6.4325,2.37971
12866,6.433,2.39179
12867,6.4335,2.37568
12868,6.434,2.37648
12869,6.4345,2.36037
12870,6.435,2.35311
12871,6.4355,2.35311
12872,6.436,2.33297
12873,6.4365,2.34828
12874,6.437,2.34425
12875,6.4375,2.35553
12876,6.438,2.35473
12877,6.4385,2.36762
12878,6.439,2.36762
12879,6.4395,2.37648
12880,6.44,2.38857
12881,6.4405,2.39582
12882,6.441,2.39582
12883,6.4415,2.40711
12884,6.442,2.40549
12885,6.4425,2.41033
12886,6.443,2.39341
12887,6.4435,2.39744
12888,6.444,2.37004
12889,6.4445,2.39341
12890,6.445,2.39582
12891,6.4455,2.3789
12892,6.446,2.36762
12893,6.4465,2.37084
12894,6.447,2.35311
12895,6.4475,2.36762
12896,6.448,2.36278
12897,6.4485,2.38051
12898,6.449,2.36359
12899,6.4495,2.35795
12900,6.45,2.37568
12901,6.4505,2.36762
12902,6.451,2.38535
12903,6.4515,2.37648
12904,6.452,2.38615
12905,6.4525,2.39985
12906,6.453,2.41436
12907,6.4535,2.41275
12908,6.454,2.39985
12909,6.4545,2.38696
12910,6.455,2.40388
12911,6.4555,2.40308
12912,6.456,2.40952
12913,6.4565,2.4063
12914,6.457,2.40227
12915,6.4575,2.40066
12916,6.458,2.38615
12917,6.4585,2.38696
12918,6.459,2.38696
12919,6.4595,2.38132
12920,6.46,2.38051
12921,6.4605,2.37084
12922,6.461,2.3789
12923,6.4615,2.37971
12924,6.462,2.38535
12925,6.4625,2.38132
12926,6.463,2.40227
12927,6.4635,2.39582
12928,6.464,2.39582
12929,6.4645,2.39582
12930,6.465,2.42
12931,6.4655,2.40711
12932,6.466,2.42242
12933,6.4665,2.42564
12934,6.467,2.4063
12935,6.4675,2.41758
12936,6.468,2.39985
12937,6.4685,2.38535
12938,6.469,2.37568
12939,6.4695,2.36359
12940,6.47,2.35473
12941,6.4705,2.34183
12942,6.471,2.33941
12943,6.4715,2.32491
12944,6.472,2.32813
12945,6.4725,2.33136
12946,6.473,2.33136
12947,6.4735,2.3378
12948,6.474,2.3507
12949,6.4745,2.36359
12950,6.475,2.37084
12951,6.4755,2.38535
12952,6.476,2.38454
12953,6.4765,2.39341
12954,6.477,2.40147
12955,6.4775,2.42161
12956,6.478,2.41839
12957,6.4785,2.42322
12958,6.479,2.42242
12959,6.4795,2.42725
12960,6.48,2.42242
12961,6.4805,2.43209
12962,6.481,2.44498
12963,6.4815,2.44256
12964,6.482,2.44095
12965,6.4825,2.42645
12966,6.483,2.43048
12967,6.4835,2.43773
12968,6.484,2.41114
12969,6.4845,2.39905
12970,6.485,2.39582
12971,6.4855,2.38938
12972,6.486,2.39744
12973,6.4865,2.39018
12974,6.487,2.38051
12975,6.4875,2.3789
12976,6.488,2.38051
12977,6.4885,2.37648
12978,6.489,2.39018
12979,6.4895,2.3789
12980,6.49,2.38454
12981,6.4905,2.38132
12982,6.491,2.3926
12983,6.4915,2.4063
12984,6.492,2.40872
12985,6.4925,2.41033
12986,6.493,2.4063
12987,6.4935,2.39582
12988,6.494,2.39663
12989,6.4945,2.3652
12990,6.495,2.37245
12991,6.4955,2.35956
12992,6.496,2.34586
12993,6.4965,2.33458
12994,6.497,2.34425
12995,6.4975,2.32813
12996,6.498,2.33538
12997,6.4985,2.32652
12998,6.499,2.33136
12999,6.4995,2.34183
13000,6.5,2.36037
13001,6.5005,2.38615
13002,6.501,2.39824
13003,6.5015,2.40227
13004,6.502,2.41919
13005,6.5025,2.43128
13006,6.503,2.44176
13007,6.5035,2.45385
13008,6.504,2.44901
13009,6.5045,0.0
13010,6.505,2.45143
13011,6.5055,2.45465
13012,6.506,2.45385
13013,6.5065,2.43209
13014,6.507,2.41033
13015,6.5075,2.39824
13016,6.508,2.39341
13017,6.5085,2.38293
13018,6.509,2.36923
13019,6.5095,2.34828
13020,6.51,2.3507
13021,6.5105,2.34828
13022,6.511,2.34344
13023,6.5115,2.337
13024,6.512,2.33055
13025,6.5125,2.34425
13026,6.513,2.34505
13027,6.5135,2.34747
13028,6.514,2.36762
13029,6.5145,2.37245
13030,6.515,2.38293
13031,6.5155,2.38615
13032,6.516,2.39824
13033,6.5165,2.39824
13034,6.517,2.39179
13035,6.5175,2.41033
13036,6.518,2.41114
13037,6.5185,2.41436
13038,6.519,2.40066
13039,6.5195,2.41516
13040,6.52,2.41194
13041,6.5205,2.41275
13042,6.521,2.41758
13043,6.5215,2.39905
13044,6.522,2.40388
13045,6.5225,2.39341
13046,6.523,2.39502
13047,6.5235,2.39502
13048,6.524,2.38615
13049,6.5245,2.38374
13050,6.525,2.38777
13051,6.5255,2.38615
13052,6.526,2.4063
13053,6.5265,2.41516
13054,6.527,2.42484
13055,6.5275,2.43531
13056,6.528,2.45465
13057,6.5285,2.45465
13058,6.529,2.44095
13059,6.5295,2.44095
13060,6.53,2.44095
13061,6.5305,2.45143
13062,6.531,2.45385
13063,6.5315,2.43773
13064,6.532,2.42725
13065,6.5325,2.41839
13066,6.533,2.42
13067,6.5335,2.40066
13068,6.534,2.38696
13069,6.5345,2.38051
13070,6.535,2.38374
13071,6.5355,2.37245
13072,6.536,2.36923
13073,6.5365,2.37004
13074,6.537,2.37407
13075,6.5375,2.36762
13076,6.538,2.35875
13077,6.5385,2.3652
13078,6.539,2.38615
13079,6.5395,2.37648
13080,6.54,2.39502
13081,6.5405,2.39179
13082,6.541,2.40872
13083,6.5415,2.42403
13084,6.542,2.43048
13085,6.5425,2.43048
13086,6.543,2.43048
13087,6.5435,2.42484
13088,6.544,2.40227
13089,6.5445,2.39421
13090,6.545,2.39985
13091,6.5455,2.39582
13092,6.546,2.38938
13093,6.5465,2.38132
13094,6.547,2.37568
13095,6.5475,2.38615
13096,6.548,2.38535
13097,6.5485,2.38535
13098,6.549,2.39341
13099,6.5495,2.38857
13100,6.55,2.41194
13101,6.5505,2.45626
13102,6.551,2.47319
13103,6.5515,2.48286
13104,6.552,2.46996
13105,6.5525,2.46432
13106,6.553,2.47399
13107,6.5535,2.49736
13108,6.554,2.48366
13109,6.5545,2.4619
13110,6.555,2.4756
13111,6.5555,2.47963
13112,6.556,2.47883
13113,6.5565,2.45868
13114,6.557,2.46029
13115,6.5575,2.46513
13116,6.558,2.45304
13117,6.5585,2.44256
13118,6.559,2.44901
13119,6.5595,2.44095
13120,6.56,2.43692
13121,6.5605,2.42806
13122,6.561,2.42564
13123,6.5615,2.41114
13124,6.562,2.41114
13125,6.5625,2.40711
13126,6.563,2.41919
13127,6.5635,2.42161
13128,6.564,2.40952
13129,6.5645,2.40308
13130,6.565,2.39744
13131,6.5655,2.39341
13132,6.566,2.39582
13133,6.5665,2.38212
13134,6.567,2.37165
13135,6.5675,2.37326
13136,6.568,2.3781
13137,6.5685,2.38051
13138,6.569,2.37648
13139,6.5695,2.35311
13140,6.57,2.35795
13141,6.5705,2.36359
13142,6.571,2.36842
13143,6.5715,2.3507
13144,6.572,2.36601
13145,6.5725,2.36923
13146,6.573,2.39341
13147,6.5735,2.40549
13148,6.574,2.42403
13149,6.5745,2.42322
13150,6.575,2.43209
13151,6.5755,2.40952
13152,6.576,2.41758
13153,6.5765,2.43289
13154,6.577,2.42806
13155,6.5775,2.41839
13156,6.578,2.42081
13157,6.5785,2.42322
13158,6.579,2.42
13159,6.5795,2.41033
13160,6.58,2.42
13161,6.5805,2.41275
13162,6.581,2.41275
13163,6.5815,2.41436
13164,6.582,2.39341
13165,6.5825,2.39582
13166,6.583,2.37407
13167,6.5835,2.38293
13168,6.584,2.36359
13169,6.5845,2.37407
13170,6.585,2.34828
13171,6.5855,2.36681
13172,6.586,2.3789
13173,6.5865,2.38051
13174,6.587,2.37165
13175,6.5875,2.3652
13176,6.588,2.36681
13177,6.5885,2.38051
13178,6.589,2.37568
13179,6.5895,2.37648
13180,6.59,2.39099
13181,6.5905,2.41436
13182,6.591,2.41275
13183,6.5915,2.41516
13184,6.592,2.40872
13185,6.5925,2.41355
13186,6.593,2.40227
13187,6.5935,2.38454
13188,6.594,2.38051
13189,6.5945,2.36762
13190,6.595,2.36117
13191,6.5955,2.36117
13192,6.596,2.35473
13193,6.5965,2.33136
13194,6.597,2.31524
13195,6.5975,2.32733
13196,6.598,2.32894
13197,6.5985,2.31201
13198,6.599,2.3104
13199,6.5995,2.31766
13200,6.6,2.3096
13201,6.6005,2.31121
13202,6.601,2.32894
13203,6.6015,2.33941
13204,6.602,2.3507
13205,6.6025,2.35875
13206,6.603,2.36359
13207,6.6035,2.36762
13208,6.604,2.38615
13209,6.6045,2.40308
13210,6.605,2.40711
13211,6.6055,2.41194
13212,6.606,2.40549
13213,6.6065,2.42081
13214,6.607,2.41597
13215,6.6075,2.39663
13216,6.608,2.38615
13217,6.6085,2.39905
13218,6.609,2.38857
13219,6.6095,2.37326
13220,6.61,2.37245
13221,6.6105,2.36762
13222,6.611,2.36681
13223,6.6115,2.35956
13224,6.612,2.35553
13225,6.6125,2.36601
13226,6.613,2.35875
13227,6.6135,2.37971
13228,6.614,2.38777
13229,6.6145,2.39582
13230,6.615,2.39179
13231,6.6155,2.39099
13232,6.616,2.40147
13233,6.6165,2.4063
13234,6.617,2.40388
13235,6.6175,2.40711
13236,6.618,2.39502
13237,6.6185,2.38051
13238,6.619,2.37326
13239,6.6195,2.3644
13240,6.62,2.36762
13241,6.6205,2.35553
13242,6.621,2.34586
13243,6.6215,2.34264
13244,6.622,2.33458
13245,6.6225,2.32652
13246,6.623,2.31685
13247,6.6235,2.30315
13248,6.624,2.30637
13249,6.6245,2.2822
13250,6.625,2.29026
13251,6.6255,2.31201
13252,6.626,2.31524
13253,6.6265,2.31604
13254,6.627,2.32652
13255,6.6275,2.34505
13256,6.628,2.36359
13257,6.6285,2.38938
13258,6.629,2.38615
13259,6.6295,2.39985
13260,6.63,2.41275
13261,6.6305,2.41839
13262,6.631,2.44095
13263,6.6315,2.43934
13264,6.632,2.4474
13265,6.6325,2.45788
13266,6.633,2.45868
13267,6.6335,2.46755
13268,6.634,2.46271
13269,6.6345,2.44176
13270,6.635,2.43612
13271,6.6355,2.43209
13272,6.636,2.43048
13273,6.6365,2.43289
13274,6.637,2.46674
13275,6.6375,2.48769
13276,6.638,2.50542
13277,6.6385,2.53524
13278,6.639,2.55861
13279,6.6395,2.58278
13280,6.64,2.59407
13281,6.6405,2.62549
13282,6.641,2.63436
13283,6.6415,2.64725
13284,6.642,2.65612
13285,6.6425,2.69077
13286,6.643,2.69319
13287,6.6435,2.75201
13288,6.644,2.80278
13289,6.6445,2.82615
13290,6.645,2.85758
13291,6.6455,2.88256
13292,6.646,2.89223
13293,6.6465,2.9019
13294,6.647,2.91883
13295,6.6475,2.9293
13296,6.648,2.9285
13297,6.6485,2.98007
13298,6.649,2.97443
13299,6.6495,2.96718
13300,6.65,2.98249
13301,6.6505,2.97121
13302,6.651,2.98652
13303,6.6515,2.97363
13304,6.652,2.94542
13305,6.6525,2.9156
13306,6.653,2.9011
13307,6.6535,2.86725
13308,6.654,2.83663
13309,6.6545,2.79795
13310,6.655,2.76088
13311,6.6555,2.723
13312,6.656,2.68916
13313,6.6565,2.64161
13314,6.657,2.61824
13315,6.6575,2.61179
13316,6.658,2.60696
13317,6.6585,2.57634
13318,6.659,2.5578
13319,6.6595,2.5159
13320,6.66,2.47319
13321,6.6605,2.44337
13322,6.661,2.41919
13323,6.6615,2.41919
13324,6.662,2.42081
13325,6.6625,2.40952
13326,6.663,2.36681
13327,6.6635,2.33297
13328,6.664,2.32249
13329,6.6645,2.29348
13330,6.665,2.24352
13331,6.6655,2.19758
13332,6.666,2.19355
13333,6.6665,2.20081
13334,6.667,2.20564
13335,6.6675,2.22095
13336,6.668,2.22579
13337,6.6685,2.24513
13338,6.669,2.25238
13339,6.6695,2.26769
13340,6.67,2.29026
13341,6.6705,2.30073
13342,6.671,2.32571
13343,6.6715,2.35714
13344,6.672,2.36037
13345,6.6725,2.38132
13346,6.673,2.40872
13347,6.6735,2.41919
13348,6.674,2.43289
13349,6.6745,2.45304
13350,6.675,2.47883
13351,6.6755,2.48689
13352,6.676,2.48608
13353,6.6765,2.51832
13354,6.677,2.51993
13355,6.6775,2.5304
13356,6.678,2.54169
13357,6.6785,2.54894
13358,6.679,2.56989
13359,6.6795,2.57311
13360,6.68,2.57392
13361,6.6805,2.56747
13362,6.681,2.55055
13363,6.6815,2.54088
13364,6.682,2.51832
13365,6.6825,2.50542
13366,6.683,2.4885
13367,6.6835,2.47722
13368,6.684,2.45788
13369,6.6845,2.45143
13370,6.685,2.43128
13371,6.6855,2.41033
13372,6.686,2.40227
13373,6.6865,2.39582
13374,6.687,2.37648
13375,6.6875,2.35311
13376,6.688,2.34183
13377,6.6885,2.33216
13378,6.689,2.33297
13379,6.6895,2.34747
13380,6.69,2.34908
13381,6.6905,2.36037
13382,6.691,2.35875
13383,6.6915,2.3781
13384,6.692,2.38777
13385,6.6925,2.41436
13386,6.693,2.42322
13387,6.6935,2.43934
13388,6.694,2.45143
13389,6.6945,2.46271
13390,6.695,2.45788
13391,6.6955,2.46674
13392,6.696,2.47722
13393,6.6965,2.48366
13394,6.697,2.47399
13395,6.6975,2.4756
13396,6.698,2.46513
13397,6.6985,2.45788
13398,6.699,2.44579
13399,6.6995,2.45707
13400,6.7,2.46271
13401,6.7005,2.46432
13402,6.701,2.45143
13403,6.7015,2.45788
13404,6.702,2.45868
13405,6.7025,2.46432
13406,6.703,2.47158
13407,6.7035,2.46835
13408,6.704,2.46755
13409,6.7045,2.48205
13410,6.705,2.47238
13411,6.7055,2.48366
13412,6.706,2.49092
13413,6.7065,2.4885
13414,6.707,2.47641
13415,6.7075,2.46674
13416,6.708,2.46674
13417,6.7085,2.46755
13418,6.709,2.46674
13419,6.7095,2.45546
13420,6.71,2.43612
13421,6.7105,2.42645
13422,6.711,2.4063
13423,6.7115,2.40872
13424,6.712,2.40469
13425,6.7125,2.39179
13426,6.713,2.39018
13427,6.7135,2.39502
13428,6.714,2.39582
13429,6.7145,2.38374
13430,6.715,2.38857
13431,6.7155,2.38696
13432,6.716,2.40227
13433,6.7165,2.41758
13434,6.717,2.43209
13435,6.7175,2.44498
13436,6.718,2.4619
13437,6.7185,2.45546
13438,6.719,2.4756
13439,6.7195,2.48366
13440,6.72,2.4885
13441,6.7205,2.49656
13442,6.721,2.49414
13443,6.7215,2.49172
13444,6.722,2.49011
13445,6.7225,2.49978
13446,6.723,2.51751
13447,6.7235,2.52315
13448,6.724,2.54169
13449,6.7245,2.53443
13450,6.725,2.52396
13451,6.7255,2.51832
13452,6.726,2.51187
13453,6.7265,2.51912
13454,6.727,2.52315
13455,6.7275,2.52315
13456,6.728,2.52154
13457,6.7285,2.5167
13458,6.729,2.51509
13459,6.7295,2.51348
13460,6.73,2.51106
13461,6.7305,2.51187
13462,6.731,2.5159
13463,6.7315,2.51993
13464,6.732,2.49011
13465,6.7325,2.46352
13466,6.733,2.45143
13467,6.7335,2.45626
13468,6.734,2.44821
13469,6.7345,2.44579
13470,6.735,2.44498
13471,6.7355,2.42161
13472,6.736,2.41597
13473,6.7365,2.4063
13474,6.737,2.42161
13475,6.7375,2.42161
13476,6.738,2.41194
13477,6.7385,2.44095
13478,6.739,2.45143
13479,6.7395,2.47963
13480,6.74,2.49736
13481,6.7405,2.50059
13482,6.741,2.50703
13483,6.7415,2.52637
13484,6.742,2.53604
13485,6.7425,2.53443
13486,6.743,2.54169
13487,6.7435,2.54813
13488,6.744,2.55055
13489,6.7445,2.55619
13490,6.745,2.55136
13491,6.7455,2.55297
13492,6.746,2.55216
13493,6.7465,2.53927
13494,6.747,2.52234
13495,6.7475,2.51348
13496,6.748,2.50542
13497,6.7485,2.49092
13498,6.749,2.4885
13499,6.7495,2.48527
13500,6.75,2.47802
13501,6.7505,2.49011
13502,6.751,2.49011
13503,6.7515,2.5022
13504,6.752,2.49495
13505,6.7525,2.49253
13506,6.753,2.50139
13507,6.7535,2.5022
13508,6.754,2.51106
13509,6.7545,2.52476
13510,6.755,2.53121
13511,6.7555,2.53766
13512,6.756,2.56022
13513,6.7565,2.56103
13514,6.757,2.56103
13515,6.7575,2.557
13516,6.758,2.54813
13517,6.7585,2.54652
13518,6.759,2.53846
13519,6.7595,2.54571
13520,6.76,2.53927
13521,6.7605,2.56103
13522,6.761,2.57634
13523,6.7615,2.56828
13524,6.762,2.56747
13525,6.7625,2.57392
13526,6.763,2.55216
13527,6.7635,2.56022
13528,6.764,2.57875
13529,6.7645,2.5715
13530,6.765,2.57956
13531,6.7655,2.59568
13532,6.766,2.5981
13533,6.7665,2.60293
13534,6.767,2.60293
13535,6.7675,2.95509
13536,6.768,2.60212
13537,6.7685,2.59487
13538,6.769,2.59568
13539,6.7695,2.59568
13540,6.77,2.58198
13541,6.7705,2.59487
13542,6.771,2.5715
13543,6.7715,2.56264
13544,6.772,2.56425
13545,6.7725,2.5578
13546,6.773,2.557
13547,6.7735,2.56103
13548,6.774,2.55619
13549,6.7745,2.56022
13550,6.775,2.57795
13551,6.7755,2.58681
13552,6.776,2.58037
13553,6.7765,2.58762
13554,6.777,2.58762
13555,6.7775,2.60374
13556,6.778,2.61502
13557,6.7785,2.61341
13558,6.779,2.63758
13559,6.7795,2.64081
13560,6.78,2.65612
13561,6.7805,2.66015
13562,6.781,2.64645
13563,6.7815,2.66176
13564,6.782,2.65128
13565,6.7825,2.65612
13566,6.783,2.65128
13567,6.7835,2.65451
13568,6.784,2.65451
13569,6.7845,2.63839
13570,6.785,2.64645
13571,6.7855,2.62791
13572,6.786,2.62952
13573,6.7865,2.63839
13574,6.787,2.63194
13575,6.7875,2.64081
13576,6.788,2.64081
13577,6.7885,2.63839
13578,6.789,2.63436
13579,6.7895,2.64403
13580,6.79,2.64484
13581,6.7905,2.64967
13582,6.791,2.65209
13583,6.7915,2.64806
13584,6.792,2.64403
13585,6.7925,2.64161
13586,6.793,2.63678
13587,6.7935,2.63194
13588,6.794,2.62147
13589,6.7945,2.61018
13590,6.795,2.60938
13591,6.7955,2.63033
13592,6.796,2.63436
13593,6.7965,2.63436
13594,6.797,2.64645
13595,6.7975,2.6537
13596,6.798,2.65773
13597,6.7985,2.68513
13598,6.799,2.71011
13599,6.7995,2.72864
13600,6.8,2.74476
13601,6.8005,2.74154
13602,6.801,2.76007
13603,6.8015,2.7633
13604,6.802,2.76974
13605,6.8025,2.77297
13606,6.803,2.78908
13607,6.8035,2.78828
13608,6.804,2.78505
13609,6.8045,2.77619
13610,6.805,2.77619
13611,6.8055,2.77297
13612,6.806,2.7641
13613,6.8065,2.76491
13614,6.807,2.74396
13615,6.8075,2.74396
13616,6.808,2.74073
13617,6.8085,2.73751
13618,6.809,2.72139
13619,6.8095,2.71817
13620,6.81,2.71172
13621,6.8105,2.7085
13622,6.811,2.71656
13623,6.8115,2.70689
13624,6.812,2.70527
13625,6.8125,2.68996
13626,6.813,2.68996
13627,6.8135,2.70689
13628,6.814,2.71092
13629,6.8145,2.69722
13630,6.815,2.71011
13631,6.8155,2.72381
13632,6.816,2.72381
13633,6.8165,2.71575
13634,6.817,2.71897
13635,6.8175,2.72139
13636,6.818,2.71253
13637,6.8185,2.7085
13638,6.819,2.71092
13639,6.8195,2.68996
13640,6.82,2.68593
13641,6.8205,2.67707
13642,6.821,2.67304
13643,6.8215,2.67546
13644,6.822,2.66982
13645,6.8225,2.66256
13646,6.823,2.65773
13647,6.8235,2.64484
13648,6.824,2.63436
13649,6.8245,2.65048
13650,6.825,2.65692
13651,6.8255,2.67707
13652,6.826,2.66498
13653,6.8265,2.64081
13654,6.827,2.6263
13655,6.8275,2.63516
13656,6.828,2.63355
13657,6.8285,2.62952
13658,6.829,2.62872
13659,6.8295,2.62711
13660,6.83,2.62549
13661,6.8305,2.62469
13662,6.831,2.61018
13663,6.8315,2.60857
13664,6.832,2.59971
13665,6.8325,2.60938
13666,6.833,2.59971
13667,6.8335,2.58681
13668,6.834,2.57311
13669,6.8345,2.57553
13670,6.835,2.55297
13671,6.8355,2.55297
13672,6.836,2.55619
13673,6.8365,2.557
13674,6.837,2.52557
13675,6.8375,2.51993
13676,6.838,2.51348
13677,6.8385,2.51267
13678,6.839,2.50945
13679,6.8395,2.51832
13680,6.84,2.51187
13681,6.8405,2.50703
13682,6.841,2.50864
13683,6.8415,2.49978
